Country,City,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM_25_AQI_Value,PM_25_AQI_Category,lat,lng
5,11773,74,1,1,1,74,2,2,1,24,2,32.8506,-96.7937
22,11774,35,2,1,1,30,1,0,1,35,2,25.6736,-97.8144
31,11775,54,1,1,1,41,1,0,1,54,1,46.4667,6.85
117,11776,60,1,1,1,42,1,0,1,60,1,24.8819,90.7275
4,11777,74,1,1,1,39,1,1,1,74,1,50.5833,16.5
3,11778,56,1,1,1,45,1,1,1,56,1,37.5183,15.0069
5,11779,65,1,3,1,11,1,12,1,65,1,32.3482,-86.2668
5,11779,65,1,3,1,11,1,12,1,65,1,40.2411,-75.2318
5,11779,65,1,3,1,11,1,12,1,65,1,40.426,-74.6791
5,11779,65,1,3,1,11,1,12,1,65,1,41.5399,-74.2073
5,11779,65,1,3,1,11,1,12,1,65,1,41.7237,-88.3633
5,11779,65,1,3,1,11,1,12,1,65,1,39.2496,-84.3458
12,11780,63,1,1,1,39,1,0,1,63,1,-5.1167,105.3
4,11781,61,1,1,1,44,1,1,1,61,1,50.2833,18.6667
32,11782,47,2,1,1,47,1,0,1,12,2,56.4161,10.8923
3,11783,65,1,1,1,65,2,0,1,64,1,40.5333,17.4333
1,11784,48,2,1,1,48,1,0,1,23,2,45.3594,40.7072
1,11785,35,2,1,1,35,1,0,1,21,2,54.6667,21.0833
5,11786,52,1,1,1,52,2,1,1,49,2,34.4391,-86.9396
23,11787,63,1,1,1,27,1,6,1,63,1,34.3167,135.6
8,11788,38,2,1,1,38,1,0,1,32,2,52.2656,6.7931
8,11789,44,2,1,1,39,1,1,1,44,2,51.4833,5.1333
123,11790,144,5,1,1,26,1,1,1,144,5,38.5264,68.5381
3,11791,52,1,1,1,47,1,1,1,52,1,36.7833,14.9
45,11792,46,2,1,1,24,1,0,1,46,2,14.995,-90.8075
48,11793,150,3,3,1,27,1,9,1,150,3,-7.5369,-37.8189
5,11794,36,2,1,1,36,1,0,1,33,2,42.9494,-72.2998
28,11795,45,2,1,1,45,1,0,1,31,2,39.6731,33.6136
9,11796,52,1,2,1,29,1,4,1,52,1,48.5575,7.6831
20,11797,50,2,1,1,31,1,3,1,50,2,50.9789,6.2678
5,11798,68,1,2,1,13,1,14,1,68,1,42.5897,-71.7199
102,11799,67,1,0,1,22,1,0,1,67,1,6.8494,79.9236
15,11800,27,2,1,1,23,1,5,1,27,2,51.5217,-0.7177
20,11801,62,1,1,1,36,1,3,1,62,1,49.85,9.6
3,11802,50,2,1,1,43,1,2,1,50,2,41.0,15.65
5,11803,34,2,1,1,33,1,5,1,34,2,42.2802,-83.1782
31,11804,52,1,1,1,21,1,3,1,52,1,47.2167,7.7833
7,11805,145,5,3,1,145,5,1,1,103,5,29.2167,119.4722
7,11805,145,5,3,1,145,5,1,1,103,5,46.2664,126.276
3,11806,52,1,1,1,44,1,2,1,52,1,41.05,15.8
5,11807,55,1,1,1,33,1,5,1,55,1,39.2394,-94.4191
5,11807,55,1,1,1,33,1,5,1,55,1,41.8132,-74.7775
14,11808,83,1,2,1,13,1,3,1,83,1,38.5788,-90.4203
60,11809,57,1,1,1,38,1,0,1,57,1,44.0142,20.9394
20,11810,55,1,1,1,31,1,3,1,55,1,50.747,6.4907
16,11811,161,3,4,1,147,5,2,1,161,3,23.4,88.5
62,11812,74,1,1,1,37,1,2,1,74,1,50.6846,13.8583
69,11813,39,2,1,1,30,1,3,1,39,2,41.2167,9.4
5,11814,58,1,1,1,28,1,2,1,58,1,41.1263,-100.7641
5,11815,56,1,2,1,22,1,10,1,56,1,42.8124,-70.8878
5,11816,42,2,1,1,28,1,5,1,42,2,43.06,-79.1067
5,11816,42,2,1,1,28,1,5,1,42,2,43.0921,-79.0147
136,11817,96,1,1,1,17,1,1,1,96,1,14.49,-4.18
20,11818,65,1,1,1,54,2,0,1,65,1,49.3542,6.805
3,11819,69,1,1,1,69,2,0,1,56,1,41.0333,14.3833
153,11820,32,2,1,1,22,1,0,1,32,2,3.75,8.7833
2,11821,62,1,1,1,24,1,1,1,62,1,-22.33,-47.1728
5,11822,93,1,3,1,20,1,19,1,93,1,33.8616,-117.5649
69,11823,40,2,0,1,27,1,0,1,40,2,27.7254,-97.3767
34,11824,50,2,1,1,7,1,17,1,50,2,-38.0996,145.2834
2,11825,38,2,1,1,23,1,0,1,38,2,-23.0744,-44.9597
2,11826,24,2,0,1,24,1,0,1,19,2,-6.2608,-36.515
9,11827,48,2,1,1,37,1,2,1,48,2,48.4894,-2.7958
5,11828,50,2,2,1,50,1,4,1,47,2,32.4597,-86.4573
50,11829,24,2,0,1,24,1,0,1,9,2,-31.2667,-61.4833
3,11830,71,1,1,1,50,1,0,1,71,1,43.2289,13.1771
51,11831,39,2,1,1,6,1,0,1,39,2,-6.9364,-76.7718
1,11832,33,2,1,1,33,1,1,1,22,2,55.15,61.4
5,11833,59,1,2,1,33,1,5,1,59,1,37.1406,-80.4036
15,11834,49,2,1,1,22,1,8,1,49,2,55.082,-1.585
16,11835,83,1,0,1,22,1,0,1,83,1,15.4167,74.0167
16,11836,172,3,2,1,39,1,2,1,172,3,23.8301,87.6866
5,11837,52,1,1,1,32,1,3,1,52,1,42.1629,-88.3159
50,11838,34,2,1,1,34,1,1,1,28,2,-31.6667,-64.4333
28,11839,44,2,1,1,44,1,0,1,36,2,39.93,32.85
16,11840,45,2,1,1,19,1,1,1,45,2,14.6605,74.3047
2,11841,50,2,0,1,28,1,0,1,50,2,-19.82,-40.2728
2,11842,44,2,1,1,22,1,0,1,44,2,-21.3589,-46.1458
20,11843,52,1,1,1,36,1,2,1,52,1,50.8167,6.2833
20,11844,45,2,1,1,34,1,4,1,45,2,48.9333,8.4
5,11845,70,1,1,1,19,1,3,1,70,1,30.4904,-92.4191
7,11846,187,3,4,1,187,3,3,1,147,5,30.3972,114.8842
20,11847,34,2,0,1,34,1,1,1,16,2,52.5208,8.1986
20,11847,34,2,0,1,34,1,1,1,16,2,51.25,3.2833
16,11848,58,1,0,1,23,1,0,1,58,1,15.4167,75.6167
15,11849,54,1,1,1,17,1,11,1,54,1,54.95,-1.6
31,11850,128,5,1,1,28,1,2,1,128,5,46.2017,6.1469
31,11850,128,5,1,1,28,1,2,1,128,5,41.8833,-88.3242
31,11850,128,5,1,1,28,1,2,1,128,5,42.8645,-76.9826
14,11851,54,1,2,1,18,1,3,1,54,1,-33.0175,27.9047
5,11852,62,1,1,1,27,1,7,1,62,1,28.214,-82.723
20,11853,33,2,0,1,33,1,0,1,15,2,53.3669,7.2061
14,11854,63,1,1,1,16,1,10,1,63,1,-26.45,29.45
46,11855,183,3,2,1,122,5,0,1,183,3,31.6278,71.0625
48,11856,51,1,1,1,12,1,0,1,51,1,3.17,113.03
79,11857,35,2,1,1,29,1,1,1,35,2,47.1533,9.8219
5,11858,38,2,2,1,35,1,7,1,38,2,41.6578,-87.6811
6,11859,40,2,1,1,28,1,4,1,40,2,51.1,4.2333
5,11860,38,2,1,1,33,1,5,1,38,2,52.7684,-0.3775
5,11860,38,2,1,1,33,1,5,1,38,2,41.7233,-70.5816
20,11861,65,1,1,1,33,1,3,1,65,1,50.5167,8.3833
54,11862,28,2,1,1,28,1,1,1,25,2,38.3456,-0.7689
9,11863,145,5,1,1,25,1,13,1,145,5,43.2908,5.5708
139,11864,87,1,1,1,20,1,1,1,87,1,14.735,0.92
20,11865,53,1,1,1,34,1,2,1,53,1,51.0497,8.4
129,11866,155,3,1,1,20,1,1,1,155,3,13.4833,-16.6833
47,11867,57,1,1,1,24,1,1,1,57,1,13.7268,101.2105
2,11868,25,2,0,1,6,1,0,1,25,2,-2.8025,-57.0686
37,11869,81,1,1,1,37,1,2,1,81,1,47.4925,19.0514
60,11870,44,2,1,1,34,1,0,1,44,2,42.4667,21.7667
88,11871,36,2,1,1,36,1,0,1,21,2,45.9167,28.1836
86,11872,50,2,1,1,18,1,2,1,50,2,22.5339,-80.9097
16,11873,173,3,5,1,117,5,6,1,173,3,22.8671,88.3674
5,11874,51,1,2,1,47,1,4,1,51,1,30.5259,-87.2733
42,11875,42,2,1,1,19,1,0,1,42,2,-22.8167,47.8167
20,11876,64,1,1,1,51,2,0,1,64,1,49.3758,11.2131
3,11877,70,1,1,1,63,2,0,1,70,1,44.8667,10.0667
54,11878,38,2,1,1,38,1,0,1,37,2,41.52,0.35
20,11879,55,1,1,1,47,1,0,1,55,1,51.0589,8.7967
20,11879,55,1,1,1,47,1,0,1,55,1,50.9108,13.0378
136,11880,162,3,1,1,45,1,0,1,162,3,16.2667,-0.05
34,11881,24,2,0,1,11,1,11,1,24,2,-34.5981,138.745
10,11882,95,1,2,1,16,1,3,1,95,1,4.9167,-75.75
5,11883,46,2,1,1,46,1,1,1,41,2,39.3571,-84.3023
5,11884,66,1,2,1,31,1,5,1,66,1,32.7602,-96.5865
5,11884,66,1,2,1,31,1,5,1,66,1,36.8032,-114.133
5,11885,48,2,1,1,44,1,2,1,48,2,30.4241,-88.5289
1,11886,80,1,2,1,44,1,2,1,80,1,42.8167,132.8833
1,11886,80,1,2,1,44,1,2,1,80,1,67.7206,77.6617
5,11887,51,1,1,1,34,1,3,1,51,1,41.896,-88.2253
5,11888,74,1,1,1,60,2,2,1,74,1,35.153,-90.1996
6,11889,50,2,1,1,38,1,2,1,50,2,51.0667,4.3667
20,11890,66,1,1,1,58,2,0,1,66,1,48.6,11.6167
54,11891,40,2,1,1,40,1,0,1,14,2,38.1,-3.0833
79,11892,64,1,1,1,39,1,0,1,64,1,46.6167,13.8333
5,11893,35,2,1,1,27,1,2,1,35,2,31.5599,-97.1882
20,11894,53,1,1,1,44,1,0,1,53,1,51.5,9.1697
31,11895,33,2,1,1,28,1,1,1,33,2,46.42,6.27
1,11896,61,1,1,1,27,1,9,1,61,1,55.6147,36.9872
16,11897,37,2,0,1,24,1,0,1,37,2,12.7863,76.2433
7,11898,193,3,5,1,193,3,5,1,155,3,33.5819,119.028
5,11899,62,1,2,1,25,1,11,1,62,1,35.406,-80.8716
13,11900,39,2,1,1,39,1,0,1,15,2,64.075,24.5333
85,11901,45,2,1,1,17,1,0,1,45,2,3.465,31.245
6,11902,36,2,1,1,27,1,3,1,36,2,51.0667,4.0333
20,11903,38,2,1,1,38,1,0,1,27,2,51.9681,12.0844
1,11904,33,2,1,1,33,1,0,1,33,2,55.1667,59.6667
20,11905,33,2,1,1,33,1,3,1,33,2,50.3344,8.5375
15,11906,29,2,0,1,29,1,3,1,23,2,51.6114,0.5207
5,11907,49,2,1,1,30,1,10,1,49,2,38.58,-90.6698
5,11907,49,2,1,1,30,1,10,1,49,2,28.7752,-82.0075
5,11908,62,1,1,1,45,1,4,1,62,1,40.028,-74.8882
2,11909,26,2,1,1,11,1,1,1,26,2,-26.9619,-52.535
8,11910,30,2,1,1,30,1,3,1,28,2,52.95,7.15
85,11911,95,1,4,1,16,1,2,1,95,1,0.3981,32.4781
5,11912,65,1,2,1,22,1,6,1,65,1,38.0674,-78.9014
5,11912,65,1,2,1,22,1,6,1,65,1,39.7524,-77.5822
3,11913,48,2,1,1,48,1,2,1,29,2,41.8167,12.6833
5,11914,54,1,1,1,18,1,13,1,54,1,37.6868,-121.7607
2,11915,17,2,0,1,17,1,1,1,16,2,-22.9228,-53.1369
47,11916,44,2,0,1,22,1,0,1,44,2,17.4853,101.7303
1,11917,33,2,1,1,30,1,0,1,33,2,51.35,110.45
14,11918,89,1,3,1,14,1,2,1,89,1,-25.4333,31.95
16,11919,147,5,1,1,42,1,0,1,147,5,16.6167,80.5333
5,11920,71,1,1,1,26,1,4,1,71,1,37.0757,-94.5018
86,11921,82,1,1,1,19,1,1,1,82,1,22.8106,-81.1981
5,11922,81,1,2,1,8,1,29,1,81,1,41.7448,-87.9822
5,11922,81,1,2,1,8,1,29,1,81,1,41.0798,-73.4824
16,11923,89,1,2,1,44,1,1,1,89,1,26.7037,92.4781
7,11924,197,3,5,1,197,3,6,1,159,3,38.5158,114.9845
5,11925,81,1,2,1,10,1,29,1,81,1,41.6284,-87.5979
69,11926,35,2,0,1,35,1,0,1,23,2,56.1608,15.5861
67,11927,123,5,0,1,18,1,0,1,123,5,-26.5786,18.1333
5,11928,45,2,1,1,41,1,3,1,45,2,43.3972,-70.5707
8,11929,38,2,1,1,29,1,4,1,38,2,52.0333,5.35
9,11930,51,1,1,1,20,1,5,1,51,1,48.9922,2.2806
20,11931,35,2,1,1,35,1,2,1,25,2,51.8367,8.0256
45,11932,68,1,3,1,3,1,6,1,68,1,14.6167,-89.2
45,11932,68,1,3,1,3,1,6,1,68,1,12.6639,-85.7881
5,11933,49,2,1,1,29,1,6,1,49,2,42.486,-83.3771
71,11934,140,5,1,1,19,1,1,1,140,5,13.9833,-14.8
1,11935,25,2,1,1,25,1,0,1,20,2,58.35,60.05
20,11936,39,2,0,1,39,1,0,1,21,2,52.95,12.4
146,11937,65,1,1,1,20,1,4,1,65,1,8.8792,-79.7822
3,11938,59,1,1,1,41,1,1,1,59,1,44.1,9.8167
86,11939,60,1,1,1,24,1,2,1,60,1,22.9936,-82.7539
5,11940,75,1,2,1,14,1,25,1,75,1,43.8767,-79.2633
5,11940,75,1,2,1,14,1,25,1,75,1,41.6,-87.6904
5,11941,83,1,3,1,6,1,30,1,83,1,42.1039,-87.9267
2,11942,91,1,3,1,2,1,6,1,91,1,34.4285,-119.7202
2,11942,91,1,3,1,2,1,6,1,91,1,16.0031,120.4008
2,11942,91,1,3,1,2,1,6,1,91,1,10.8231,122.5344
20,11943,37,2,1,1,37,1,1,1,23,2,52.3961,9.5981
2,11944,154,3,5,1,10,1,18,1,154,3,-22.4539,-43.4689
23,11945,45,2,1,1,35,1,3,1,45,2,34.7936,134.9931
23,11945,45,2,1,1,35,1,3,1,45,2,34.2682,134.1344
54,11946,34,2,1,1,28,1,3,1,34,2,37.5833,-4.6333
42,11947,21,2,0,1,21,1,0,1,10,2,-18.9469,48.2303
16,11948,101,5,2,1,42,1,0,1,101,5,25.5744,91.8789
5,11949,54,1,1,1,48,1,2,1,54,1,42.0604,-72.0338
14,11950,185,3,36,1,10,1,22,1,185,3,-26.2678,27.8585
31,11951,32,2,0,1,32,1,0,1,20,2,46.6833,7.6667
1,11952,32,2,1,1,32,1,1,1,29,2,56.9833,60.4667
20,11953,29,2,0,1,29,1,1,1,24,2,48.8833,12.5667
20,11954,37,2,0,1,37,1,0,1,20,2,54.0833,12.1333
13,11955,34,2,0,1,34,1,1,1,20,2,60.3861,23.125
34,11956,36,2,1,1,17,1,7,1,36,2,-27.9956,153.322
43,11957,79,1,1,1,19,1,0,1,79,1,6.55,-0.7667
16,11958,153,3,0,1,26,1,0,1,153,3,22.85,69.73
100,11959,63,1,5,1,21,1,2,1,63,1,-2.35,29.7333
5,11960,52,1,1,1,24,1,9,1,52,1,37.7904,-122.2166
5,11960,52,1,1,1,24,1,9,1,52,1,41.0313,-74.2408
5,11960,52,1,1,1,24,1,9,1,52,1,35.2256,-89.5372
16,11961,500,6,0,1,37,1,0,1,471,6,28.0787,74.6219
16,11961,500,6,0,1,37,1,0,1,471,6,24.8167,75.1167
20,11962,33,2,1,1,33,1,2,1,25,2,53.65,9.8167
8,11963,36,2,1,1,31,1,3,1,36,2,51.9833,5.85
20,11964,35,2,1,1,35,1,2,1,25,2,51.9819,7.7856
22,11965,119,5,3,1,1,1,15,1,119,5,18.85,-99.2333
3,11966,51,1,1,1,51,2,0,1,34,2,42.0,14.9833
1,11967,30,2,1,1,30,1,0,1,10,2,61.6667,50.8167
16,11968,170,3,3,1,96,2,2,1,170,3,34.4961,136.5462
23,11969,57,1,1,1,52,2,2,1,57,1,35.0824,137.1563
5,11970,39,2,1,1,19,1,6,1,39,2,35.3721,-86.2172
95,11971,37,2,0,1,37,1,1,1,18,2,58.35,11.9167
42,11972,24,2,0,1,24,1,0,1,10,2,-18.15,49.4167
20,11973,44,2,1,1,35,1,2,1,44,2,49.5833,11.0167
22,11974,51,1,1,1,18,1,1,1,51,1,22.9822,-105.7031
18,11975,51,1,1,1,23,1,0,1,51,1,11.45,123.15
5,11976,61,1,2,1,26,1,18,1,61,1,42.0464,-87.6943
5,11976,61,1,2,1,26,1,18,1,61,1,41.2602,-110.9646
54,11977,66,1,1,1,66,2,1,1,28,2,39.4692,3.1481
9,11978,52,1,1,1,27,1,3,1,52,1,49.19,6.9
69,11979,50,2,0,1,36,1,1,1,50,2,51.081,1.166
20,11980,46,2,1,1,34,1,2,1,46,2,49.8167,10.9833
5,11981,58,1,1,1,22,1,8,1,58,1,28.1864,-82.7429
98,11982,100,5,0,1,34,1,0,1,100,5,48.0042,91.6406
2,11983,27,2,0,1,23,1,1,1,27,2,-7.8342,-34.9064
9,11984,51,1,1,1,22,1,4,1,51,1,50.0019,2.6522
1,11985,49,2,1,1,49,1,1,1,23,2,52.55,103.9
2,11986,37,2,1,1,8,1,0,1,37,2,-5.6508,-48.1239
3,11987,41,2,1,1,41,1,3,1,36,2,41.1528,15.0889
34,11988,26,2,0,1,26,1,0,1,3,2,-30.5,151.65
1,11989,36,2,1,1,36,1,0,1,35,2,51.8667,45.0
22,11990,243,4,5,1,1,1,20,1,243,4,19.0,-98.7167
9,11991,37,2,1,1,26,1,2,1,37,2,44.6197,4.3903
2,11992,43,2,1,1,11,1,2,1,43,2,-21.9589,-44.89
3,11993,57,1,2,1,33,1,4,1,57,1,37.3667,14.2
52,11994,129,5,4,1,2,1,17,1,129,5,18.75,-69.6333
54,11995,28,2,1,1,28,1,2,1,16,2,38.9667,-8.8
54,11995,28,2,1,1,28,1,2,1,16,2,42.0031,-5.6742
2,11996,45,2,1,1,13,1,3,1,45,2,-8.2333,-35.75
4,11997,37,2,0,1,37,1,0,1,32,2,52.7667,23.2
6,11998,41,2,1,1,28,1,4,1,41,2,51.0833,4.3667
8,11999,38,2,0,1,31,1,2,1,38,2,51.65,5.95
5,12000,52,1,1,1,14,1,9,1,52,1,26.5281,-80.0811
5,12001,60,1,2,1,16,1,18,1,60,1,39.9688,-75.354
83,12002,37,2,1,1,18,1,0,1,37,2,-1.3333,31.8167
4,12003,99,1,2,1,28,1,6,1,99,1,50.2681,19.4631
3,12004,56,1,1,1,56,2,1,1,16,2,40.3458,18.0458
15,12005,29,2,0,1,29,1,3,1,25,2,53.716,-1.356
5,12006,60,1,2,1,14,1,23,1,60,1,40.7836,-73.1945
1,12007,58,1,1,1,22,1,8,1,58,1,57.4439,41.1592
5,12008,77,1,2,1,5,1,16,1,77,1,39.8403,-104.9655
5,12009,55,1,2,1,18,1,17,1,55,1,39.9601,-75.6058
20,12010,46,2,1,1,27,1,3,1,46,2,51.3422,9.8578
23,12011,38,2,1,1,38,1,1,1,11,2,37.9222,140.1168
87,12012,11,2,0,1,11,1,1,1,11,2,-32.7,-57.6333
87,12012,11,2,0,1,11,1,1,1,11,2,-34.3,148.3
4,12013,113,5,2,1,22,1,12,1,113,5,50.3025,18.7781
22,12014,69,1,1,1,22,1,7,1,69,1,20.7333,-99.3833
47,12015,46,2,0,1,25,1,0,1,46,2,17.8494,102.5858
2,12016,67,1,2,1,4,1,4,1,67,1,-5.0939,-42.8369
23,12017,44,2,1,1,44,1,1,1,19,2,34.8865,136.8323
10,12018,87,1,3,1,2,1,7,1,87,1,4.6117,-76.0814
10,12018,87,1,3,1,2,1,7,1,87,1,41.52,-5.3947
49,12019,28,2,1,1,20,1,1,1,28,2,-0.78,-80.26
23,12020,43,2,1,1,43,1,1,1,17,2,34.7833,135.4667
5,12021,27,2,1,1,27,1,2,1,16,2,42.5645,-114.4613
20,12022,33,2,0,1,33,1,1,1,30,2,53.6872,9.6692
152,12023,52,1,1,1,43,1,0,1,52,1,41.92,19.2
5,12024,89,1,2,1,10,1,20,1,89,1,38.6657,-90.3315
50,12025,13,2,0,1,13,1,0,1,0,2,-54.8019,-68.3031
5,12026,71,1,1,1,13,1,10,1,71,1,33.4518,-86.7437
22,12027,36,2,1,1,36,1,0,1,13,2,23.75,-103.9833
22,12027,36,2,1,1,36,1,0,1,13,2,30.7264,-115.9903
5,12028,46,2,1,1,32,1,2,1,46,2,32.2125,-82.4019
3,12029,63,1,1,1,30,1,5,1,63,1,45.5167,11.45
5,12030,30,2,0,1,22,1,4,1,30,2,29.3872,-95.2938
15,12031,34,2,1,1,12,1,9,1,34,2,51.677,-0.603
42,12032,22,2,0,1,22,1,0,1,10,2,-17.5833,48.2167
22,12033,91,1,2,1,8,1,10,1,91,1,18.7781,-98.985
7,12034,178,3,4,1,178,3,2,1,142,5,31.2575,113.6783
20,12035,32,2,0,1,28,1,2,1,32,2,51.0167,11.5167
35,12036,36,2,1,1,24,1,4,1,36,2,41.0555,-8.6395
39,12037,65,1,1,1,46,1,3,1,65,1,31.6667,34.5667
54,12038,31,2,0,1,31,1,1,1,14,2,37.2,-7.4
10,12039,68,1,2,1,9,1,6,1,68,1,10.0261,-74.6211
3,12040,97,1,1,1,34,1,6,1,97,1,45.3667,9.6833
83,12041,17,2,0,1,16,1,0,1,17,2,-5.0167,32.8
5,12042,111,5,3,1,10,1,15,1,111,5,33.4333,-86.0986
20,12043,46,2,1,1,28,1,2,1,46,2,51.4167,9.9333
28,12044,87,1,0,1,37,1,0,1,87,1,37.577,43.739
16,12045,160,3,1,1,44,1,0,1,160,3,22.07,81.68
5,12046,70,1,2,1,4,1,20,1,70,1,33.5719,-117.1909
171,12047,155,3,2,1,155,3,5,1,139,5,23.6139,58.5922
23,12048,68,1,1,1,68,2,3,1,31,2,35.8563,139.9029
20,12049,29,2,0,1,27,1,1,1,29,2,51.2839,7.78
83,12050,29,2,0,1,13,1,0,1,29,2,-2.9667,33.3333
65,12051,60,1,1,1,27,1,1,1,60,1,51.0474,31.8805
140,12052,78,1,3,1,8,1,0,1,78,1,3.5333,16.0667
140,12052,78,1,3,1,8,1,0,1,78,1,40.9333,14.5333
5,12053,54,1,1,1,12,1,13,1,54,1,26.2113,-80.2209
5,12054,56,1,1,1,26,1,4,1,56,1,34.7807,-92.2371
5,12055,49,2,1,1,34,1,4,1,49,2,42.3231,-71.6462
31,12056,42,2,1,1,21,1,3,1,42,2,47.3167,7.9167
12,12057,72,1,1,1,38,1,0,1,72,1,4.48,97.9633
1,12058,54,1,1,1,34,1,0,1,54,1,51.6667,35.2667
79,12059,50,2,1,1,28,1,1,1,50,2,46.8297,12.7697
7,12060,161,3,3,1,161,3,1,1,116,5,28.8523,121.1409
20,12061,31,2,1,1,27,1,2,1,31,2,48.8975,9.1922
77,12062,36,2,1,1,19,1,1,1,36,2,-25.27,-57.4872
16,12063,60,1,0,1,24,1,1,1,60,1,10.9057,76.9634
16,12064,198,3,2,1,160,3,1,1,198,3,30.8558,74.9298
2,12065,18,2,0,1,18,1,0,1,14,2,-28.0678,-52.0139
2,12065,18,2,0,1,18,1,0,1,14,2,-23.7328,-52.8728
22,12066,156,3,2,1,12,1,10,1,156,3,19.9097,-99.1417
101,12067,59,1,1,1,16,1,0,1,59,1,-24.7167,25.5333
89,12068,54,1,0,1,22,1,0,1,54,1,16.9333,97.3667
23,12069,45,2,1,1,45,1,0,1,27,2,36.6475,136.9622
95,12070,29,2,1,1,25,1,1,1,29,2,58.7,13.8167
92,12071,22,2,0,1,15,1,0,1,22,2,-8.8333,31.3833
1,12072,35,2,1,1,35,1,0,1,22,2,51.4222,57.5953
5,12073,53,1,1,1,39,1,4,1,53,1,44.8815,-93.14
69,12074,63,1,1,1,48,1,0,1,63,1,38.217,15.237
3,12075,54,1,1,1,39,1,2,1,54,1,40.55,16.6667
29,12076,392,6,23,1,37,1,18,1,392,6,-6.4167,20.8
5,12077,66,1,1,1,21,1,2,1,66,1,33.2348,-87.5268
5,12078,36,2,1,1,27,1,4,1,36,2,34.1478,-116.0659
1,12079,33,2,1,1,33,1,0,1,22,2,60.1333,64.8
9,12080,42,2,1,1,32,1,1,1,42,2,43.6933,4.2761
6,12081,31,2,0,1,31,1,1,1,30,2,51.0722,2.6622
1,12082,26,2,1,1,26,1,0,1,13,2,56.7667,54.15
16,12083,82,1,1,1,41,1,1,1,82,1,11.407,79.6912
45,12084,90,1,4,1,2,1,11,1,90,1,14.0858,-90.3822
5,12085,56,1,1,1,46,1,4,1,56,1,27.979,-82.7623
5,12086,83,1,2,1,28,1,17,1,83,1,34.1247,-117.5667
4,12087,36,2,1,1,18,1,4,1,36,2,51.6092,16.8575
5,12088,60,1,2,1,29,1,7,1,60,1,35.7158,-79.8127
20,12089,36,2,1,1,36,1,1,1,27,2,51.7833,8.8167
5,12090,73,1,2,1,39,1,11,1,73,1,40.6569,-73.5285
2,12091,55,1,1,1,9,1,2,1,55,1,-1.3608,-48.245
20,12092,36,2,1,1,36,1,2,1,24,2,52.2333,8.1667
15,12093,28,2,0,1,28,1,1,1,25,2,51.994,-0.732
5,12094,48,2,1,1,31,1,8,1,48,2,41.3079,-81.6192
25,12095,69,1,3,1,22,1,2,1,69,1,4.9767,8.3383
2,12096,52,1,1,1,15,1,4,1,52,1,-29.6789,-51.0528
2,12097,50,2,1,1,10,1,3,1,50,2,-20.2639,-40.42
10,12098,44,2,1,1,2,1,2,1,44,2,5.1731,-72.5547
20,12099,30,2,0,1,30,1,1,1,29,2,48.45,11.1333
7,12100,154,3,1,1,46,1,0,1,154,3,41.185,80.2904
28,12101,55,1,1,1,49,1,4,1,55,1,15.5036,120.845
7,12102,116,5,3,1,116,5,1,1,103,5,46.4078,125.3252
7,12102,116,5,3,1,116,5,1,1,103,5,16.2896,119.9491
7,12102,116,5,3,1,116,5,1,1,103,5,9.744,124.576
22,12103,224,4,2,1,8,1,9,1,224,4,19.7,-98.4333
3,12104,66,1,1,1,36,1,4,1,66,1,45.6255,9.037
65,12105,37,2,1,1,37,1,2,1,35,2,47.1708,37.6954
16,12106,44,2,0,1,22,1,1,1,44,2,13.39,77.86
12,12107,61,1,1,1,32,1,0,1,61,1,-0.7883,100.6542
6,12108,30,2,0,1,25,1,2,1,30,2,50.4925,5.8642
106,12109,67,1,1,1,41,1,1,1,67,1,46.15,15.05
2,12110,40,2,1,1,5,1,1,1,40,2,-5.2578,-44.6489
82,12111,50,2,1,1,9,1,3,1,50,2,14.1,-87.2167
20,12112,53,1,1,1,35,1,2,1,53,1,53.1167,13.5
21,12113,13,2,0,1,10,1,2,1,13,2,-44.3931,171.2508
30,12114,34,2,0,1,34,1,0,1,27,2,55.1708,-118.7947
5,12115,58,1,1,1,18,1,5,1,58,1,38.3593,-98.8015
5,12116,61,1,1,1,20,1,3,1,61,1,39.6019,-86.1073
5,12116,61,1,1,1,20,1,3,1,61,1,34.1947,-82.1542
5,12116,61,1,1,1,20,1,3,1,61,1,33.5126,-90.1993
5,12116,61,1,1,1,20,1,3,1,61,1,35.2134,-94.2408
14,12117,66,1,3,1,33,1,1,1,66,1,-33.2996,26.52
20,12118,31,2,0,1,28,1,1,1,31,2,50.6547,12.1997
3,12119,47,2,1,1,43,1,4,1,47,2,41.7883,12.6717
1,12120,29,2,1,1,27,1,0,1,29,2,58.8706,57.5933
83,12121,36,2,0,1,24,1,0,1,36,2,-7.9167,39.65
1,12122,35,2,1,1,35,1,0,1,18,2,53.2222,50.6333
43,12123,106,5,2,1,14,1,2,1,106,5,6.0833,-0.25
23,12124,40,2,1,1,40,1,0,1,22,2,38.9347,141.1266
5,12125,61,1,1,1,32,1,4,1,61,1,33.7346,-116.2346
69,12126,26,2,1,1,26,1,3,1,21,2,43.1667,141.3167
69,12127,39,2,2,1,33,1,8,1,39,2,34.4128,-119.8614
8,12128,51,1,1,1,20,1,8,1,51,1,51.35,5.4667
8,12129,45,2,1,1,25,1,7,1,45,2,51.42,5.405
