Country,City,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM_25_AQI_Value,PM_25_AQI_Category
2,7238,23,2,0,1,20,1,0,1,23,2
5,7239,51,1,1,1,35,1,3,1,51,1
2,7240,31,2,0,1,24,1,0,1,31,2
3,7241,83,1,1,1,83,2,0,1,35,2
27,7242,42,2,1,1,42,1,0,1,37,2
9,7243,66,1,1,1,55,2,0,1,66,1
7,7244,386,6,28,1,0,1,64,2,386,6
1,7245,37,2,1,1,18,1,7,1,37,2
1,7246,40,2,1,1,40,1,0,1,11,2
5,7247,51,1,1,1,51,2,1,1,39,2
5,7248,113,5,3,1,15,1,20,1,113,5
3,7249,81,1,1,1,66,2,0,1,81,1
4,7250,41,2,1,1,41,1,0,1,19,2
3,7251,105,5,1,1,43,1,0,1,105,5
42,7252,26,2,0,1,26,1,0,1,26,2
2,7253,34,2,0,1,29,1,0,1,34,2
5,7254,51,1,1,1,25,1,3,1,51,1
31,7255,52,1,1,1,45,1,0,1,52,1
5,7256,58,1,1,1,35,1,2,1,58,1
5,7257,54,1,2,1,20,1,4,1,54,1
16,7258,121,5,2,1,27,1,4,1,121,5
20,7259,66,1,1,1,65,2,0,1,66,1
20,7260,60,1,1,1,60,2,0,1,58,1
15,7261,33,2,0,1,33,1,0,1,27,2
36,7262,53,1,1,1,20,1,0,1,53,1
5,7263,51,1,0,1,22,1,1,1,51,1
5,7264,53,1,1,1,27,1,6,1,53,1
16,7265,124,5,4,1,20,1,8,1,124,5
36,7266,111,5,1,1,23,1,1,1,111,5
5,7267,44,2,1,1,28,1,5,1,44,2
5,7267,44,2,1,1,28,1,5,1,44,2
66,7268,54,1,1,1,29,1,0,1,54,1
5,7269,45,2,1,1,45,1,5,1,40,2
20,7270,54,1,1,1,44,1,0,1,54,1
3,7271,83,1,1,1,48,1,0,1,83,1
12,7272,70,1,2,1,16,1,0,1,70,1
15,7273,38,2,1,1,38,1,1,1,37,2
5,7274,152,3,4,1,12,1,28,1,152,3
15,7275,33,2,0,1,33,1,0,1,25,2
5,7276,52,1,1,1,32,1,1,1,52,1
10,7277,64,1,1,1,24,1,0,1,64,1
5,7278,50,2,1,1,50,1,1,1,38,2
15,7279,36,2,1,1,36,1,0,1,33,2
15,7279,36,2,1,1,36,1,0,1,33,2
15,7279,36,2,1,1,36,1,0,1,33,2
158,7280,32,2,1,1,32,1,0,1,24,2
85,7281,54,1,1,1,21,1,0,1,54,1
5,7282,34,2,0,1,27,1,1,1,34,2
5,7283,72,1,1,1,72,2,1,1,23,2
9,7284,42,2,1,1,42,1,0,1,22,2
3,7285,65,1,1,1,65,2,0,1,50,2
3,7286,57,1,1,1,56,2,0,1,57,1
30,7287,47,2,1,1,31,1,1,1,47,2
5,7288,58,1,1,1,55,2,0,1,58,1
5,7289,50,2,1,1,50,1,1,1,38,2
5,7289,50,2,1,1,50,1,1,1,38,2
7,7290,133,5,3,1,30,1,12,1,133,5
7,7291,139,5,5,1,72,2,11,1,139,5
5,7292,69,1,2,1,31,1,5,1,69,1
6,7293,49,2,1,1,37,1,2,1,49,2
36,7294,54,1,1,1,25,1,0,1,54,1
1,7295,39,2,1,1,39,1,0,1,17,2
9,7296,69,1,1,1,54,2,0,1,69,1
50,7297,15,2,0,1,15,1,0,1,14,2
20,7298,67,1,1,1,62,2,0,1,67,1
20,7299,66,1,1,1,61,2,0,1,66,1
20,7300,65,1,1,1,56,2,0,1,65,1
2,7301,23,2,0,1,23,1,0,1,14,2
37,7302,66,1,1,1,66,2,0,1,55,1
2,7303,24,2,0,1,24,1,0,1,15,2
2,7304,35,2,1,1,19,1,0,1,35,2
86,7305,87,1,1,1,38,1,0,1,87,1
3,7306,87,1,1,1,67,2,0,1,87,1
11,7307,48,2,1,1,41,1,0,1,48,2
9,7308,45,2,1,1,38,1,1,1,45,2
1,7309,32,2,1,1,32,1,0,1,22,2
5,7310,41,2,1,1,38,1,2,1,41,2
5,7311,52,1,1,1,26,1,10,1,52,1
5,7312,35,2,1,1,31,1,4,1,35,2
22,7313,189,3,5,1,4,1,21,1,189,3
8,7314,53,1,1,1,30,1,3,1,53,1
1,7315,37,2,1,1,37,1,0,1,9,2
16,7316,172,3,5,1,172,3,1,1,154,3
40,7317,48,2,1,1,17,1,0,1,48,2
5,7318,34,2,1,1,34,1,5,1,34,2
7,7319,164,3,5,1,50,1,15,1,164,3
5,7320,68,1,2,1,6,1,18,1,68,1
6,7321,51,1,1,1,26,1,5,1,51,1
86,7322,55,1,1,1,18,1,3,1,55,1
86,7322,55,1,1,1,18,1,3,1,55,1
86,7322,55,1,1,1,18,1,3,1,55,1
86,7322,55,1,1,1,18,1,3,1,55,1
86,7322,55,1,1,1,18,1,3,1,55,1
86,7322,55,1,1,1,18,1,3,1,55,1
86,7322,55,1,1,1,18,1,3,1,55,1
65,7323,37,2,1,1,37,1,1,1,16,2
46,7324,187,3,2,1,129,5,0,1,187,3
46,7324,187,3,2,1,129,5,0,1,187,3
46,7324,187,3,2,1,129,5,0,1,187,3
46,7324,187,3,2,1,129,5,0,1,187,3
46,7324,187,3,2,1,129,5,0,1,187,3
46,7324,187,3,2,1,129,5,0,1,187,3
54,7325,32,2,1,1,32,1,2,1,24,2
6,7326,58,1,1,1,25,1,5,1,58,1
2,7327,19,2,1,1,3,1,0,1,19,2
5,7328,48,2,1,1,40,1,2,1,48,2
47,7329,96,1,2,1,20,1,4,1,96,1
23,7330,71,1,2,1,33,1,6,1,71,1
15,7331,35,2,1,1,35,1,1,1,35,2
5,7332,37,2,2,1,37,1,5,1,28,2
148,7333,68,1,2,1,41,1,0,1,68,1
20,7334,66,1,1,1,64,2,0,1,66,1
16,7335,27,2,0,1,24,1,0,1,27,2
102,7336,77,1,1,1,17,1,4,1,77,1
5,7337,150,3,4,1,15,1,23,1,150,3
12,7338,109,5,4,1,3,1,6,1,109,5
3,7339,93,1,1,1,67,2,0,1,93,1
16,7340,162,3,5,1,29,1,13,1,162,3
5,7341,30,2,1,1,30,1,2,1,28,2
20,7342,63,1,1,1,55,2,0,1,63,1
6,7343,51,1,1,1,38,1,2,1,51,1
30,7344,46,2,1,1,24,1,4,1,46,2
54,7345,41,2,1,1,41,1,0,1,16,2
12,7346,88,1,2,1,21,1,2,1,88,1
128,7347,28,2,1,1,27,1,0,1,28,2
35,7348,42,2,1,1,42,1,1,1,17,2
66,7349,54,1,1,1,30,1,0,1,54,1
15,7350,43,2,1,1,38,1,0,1,43,2
3,7351,82,1,1,1,69,2,0,1,82,1
1,7352,40,2,1,1,40,1,0,1,8,2
48,7353,140,5,3,1,14,1,12,1,140,5
1,7354,35,2,1,1,35,1,1,1,30,2
5,7355,42,2,1,1,32,1,4,1,42,2
23,7356,70,1,2,1,26,1,6,1,70,1
7,7357,166,3,6,1,72,2,19,1,166,3
16,7358,178,3,5,1,37,1,20,1,178,3
2,7359,30,2,0,1,26,1,0,1,30,2
4,7360,41,2,1,1,41,1,0,1,34,2
1,7361,35,2,1,1,35,1,0,1,6,2
23,7362,67,1,1,1,31,1,12,1,67,1
50,7363,57,1,1,1,23,1,2,1,57,1
50,7363,57,1,1,1,23,1,2,1,57,1
50,7363,57,1,1,1,23,1,2,1,57,1
50,7363,57,1,1,1,23,1,2,1,57,1
50,7363,57,1,1,1,23,1,2,1,57,1
50,7363,57,1,1,1,23,1,2,1,57,1
50,7363,57,1,1,1,23,1,2,1,57,1
1,7364,37,2,1,1,35,1,3,1,37,2
42,7365,29,2,0,1,23,1,0,1,29,2
20,7366,43,2,1,1,43,1,0,1,24,2
12,7367,57,1,1,1,7,1,2,1,57,1
18,7368,144,5,2,1,26,1,8,1,144,5
18,7368,144,5,2,1,26,1,8,1,144,5
18,7368,144,5,2,1,26,1,8,1,144,5
18,7368,144,5,2,1,26,1,8,1,144,5
18,7368,144,5,2,1,26,1,8,1,144,5
18,7368,144,5,2,1,26,1,8,1,144,5
18,7368,144,5,2,1,26,1,8,1,144,5
18,7368,144,5,2,1,26,1,8,1,144,5
18,7368,144,5,2,1,26,1,8,1,144,5
18,7368,144,5,2,1,26,1,8,1,144,5
5,7369,106,5,3,1,22,1,22,1,106,5
5,7369,106,5,3,1,22,1,22,1,106,5
3,7370,75,1,1,1,72,2,0,1,75,1
3,7371,69,1,1,1,69,2,0,1,55,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
128,7372,53,1,1,1,30,1,0,1,53,1
18,7373,62,1,1,1,13,1,6,1,62,1
18,7373,62,1,1,1,13,1,6,1,62,1
18,7373,62,1,1,1,13,1,6,1,62,1
18,7373,62,1,1,1,13,1,6,1,62,1
18,7373,62,1,1,1,13,1,6,1,62,1
18,7373,62,1,1,1,13,1,6,1,62,1
18,7373,62,1,1,1,13,1,6,1,62,1
18,7373,62,1,1,1,13,1,6,1,62,1
18,7373,62,1,1,1,13,1,6,1,62,1
18,7373,62,1,1,1,13,1,6,1,62,1
5,7374,100,5,1,1,19,1,4,1,100,5
5,7375,45,2,1,1,30,1,10,1,45,2
3,7376,61,1,1,1,36,1,6,1,61,1
78,7377,63,1,3,1,14,1,2,1,63,1
2,7378,16,2,1,1,7,1,1,1,16,2
12,7379,104,5,2,1,93,2,1,1,104,5
3,7380,53,1,1,1,46,1,1,1,53,1
5,7381,63,1,2,1,33,1,11,1,63,1
22,7382,180,3,5,1,5,1,19,1,180,3
3,7383,59,1,2,1,29,1,8,1,59,1
3,7384,75,1,2,1,30,1,8,1,75,1
86,7385,50,2,1,1,19,1,2,1,50,2
3,7386,58,1,2,1,45,1,4,1,58,1
5,7387,132,5,1,1,23,1,2,1,132,5
5,7387,132,5,1,1,23,1,2,1,132,5
5,7388,37,2,1,1,31,1,3,1,37,2
40,7389,61,1,2,1,23,1,2,1,61,1
8,7390,31,2,1,1,31,1,3,1,20,2
3,7391,59,1,2,1,36,1,5,1,59,1
5,7392,36,2,1,1,31,1,5,1,36,2
5,7393,57,1,1,1,34,1,2,1,57,1
28,7394,54,1,1,1,40,1,0,1,54,1
5,7395,84,1,3,1,6,1,35,1,84,1
5,7395,84,1,3,1,6,1,35,1,84,1
5,7395,84,1,3,1,6,1,35,1,84,1
5,7395,84,1,3,1,6,1,35,1,84,1
5,7396,71,1,2,1,26,1,17,1,71,1
16,7397,152,3,1,1,32,1,0,1,152,3
23,7398,37,2,1,1,37,1,2,1,14,2
23,7398,37,2,1,1,37,1,2,1,14,2
5,7399,76,1,3,1,10,1,18,1,76,1
5,7399,76,1,3,1,10,1,18,1,76,1
12,7400,40,2,1,1,35,1,0,1,40,2
5,7401,62,1,2,1,29,1,14,1,62,1
5,7402,61,1,2,1,45,1,4,1,61,1
15,7403,34,2,0,1,34,1,1,1,18,2
4,7404,61,1,1,1,37,1,1,1,61,1
65,7405,40,2,1,1,40,1,0,1,19,2
5,7406,40,2,2,1,40,1,2,1,35,2
45,7407,64,1,2,1,4,1,6,1,64,1
5,7408,34,2,1,1,28,1,8,1,34,2
10,7409,92,1,2,1,15,1,6,1,92,1
20,7410,43,2,1,1,37,1,1,1,43,2
10,7411,56,1,2,1,10,1,4,1,56,1
45,7412,100,5,3,1,6,1,13,1,100,5
1,7413,46,2,1,1,40,1,0,1,46,2
5,7414,73,1,2,1,36,1,8,1,73,1
5,7414,73,1,2,1,36,1,8,1,73,1
148,7415,87,1,2,1,30,1,0,1,87,1
23,7416,36,2,1,1,36,1,2,1,16,2
3,7417,58,1,1,1,45,1,2,1,58,1
105,7418,150,3,11,1,26,1,6,1,150,3
94,7419,82,1,1,1,37,1,2,1,82,1
47,7420,35,2,0,1,24,1,0,1,35,2
7,7421,152,3,3,1,152,3,4,1,113,5
2,7422,55,1,2,1,2,1,4,1,55,1
1,7423,33,2,1,1,33,1,0,1,11,2
25,7424,86,1,3,1,36,1,1,1,86,1
5,7425,61,1,1,1,44,1,4,1,61,1
20,7426,36,2,1,1,35,1,1,1,36,2
8,7427,32,2,0,1,32,1,2,1,15,2
5,7428,43,2,1,1,39,1,6,1,43,2
12,7429,83,1,2,1,40,1,1,1,83,1
8,7430,33,2,0,1,33,1,0,1,14,2
8,7430,33,2,0,1,33,1,0,1,14,2
15,7431,33,2,1,1,16,1,10,1,33,2
15,7431,33,2,1,1,16,1,10,1,33,2
15,7431,33,2,1,1,16,1,10,1,33,2
68,7432,67,1,1,1,42,1,0,1,67,1
5,7433,64,1,1,1,34,1,2,1,64,1
5,7434,52,1,2,1,10,1,14,1,52,1
5,7435,89,1,1,1,18,1,4,1,89,1
23,7436,44,2,1,1,44,1,0,1,36,2
23,7437,38,2,1,1,38,1,1,1,24,2
9,7438,67,1,1,1,23,1,5,1,67,1
54,7439,25,2,1,1,25,1,2,1,15,2
54,7439,25,2,1,1,25,1,2,1,15,2
64,7440,57,1,1,1,19,1,0,1,57,1
20,7441,42,2,1,1,36,1,1,1,42,2
12,7442,60,1,1,1,32,1,0,1,60,1
3,7443,75,1,2,1,29,1,7,1,75,1
2,7444,49,2,1,1,14,1,1,1,49,2
3,7445,63,1,2,1,30,1,7,1,63,1
46,7446,162,3,3,1,162,3,1,1,154,3
20,7447,49,2,2,1,24,1,7,1,49,2
20,7448,58,1,1,1,45,1,1,1,58,1
108,7449,61,1,1,1,17,1,2,1,61,1
78,7450,34,2,1,1,15,1,0,1,34,2
102,7451,53,1,0,1,19,1,0,1,53,1
2,7452,20,2,0,1,12,1,1,1,20,2
89,7453,19,2,1,1,19,1,0,1,11,2
2,7454,17,2,0,1,15,1,0,1,17,2
2,7454,17,2,0,1,15,1,0,1,17,2
2,7454,17,2,0,1,15,1,0,1,17,2
2,7454,17,2,0,1,15,1,0,1,17,2
2,7454,17,2,0,1,15,1,0,1,17,2
20,7455,43,2,1,1,31,1,3,1,43,2
7,7456,48,2,2,1,48,1,0,1,40,2
101,7457,68,1,2,1,18,1,3,1,68,1
3,7458,50,2,1,1,44,1,1,1,50,2
9,7459,54,1,1,1,30,1,2,1,54,1
60,7460,68,1,1,1,33,1,0,1,68,1
20,7461,78,1,1,1,35,1,2,1,78,1
54,7462,36,2,1,1,36,1,1,1,11,2
6,7463,44,2,1,1,27,1,5,1,44,2
62,7464,88,1,1,1,41,1,1,1,88,1
9,7465,75,1,2,1,20,1,7,1,75,1
56,7466,12,2,0,1,9,1,0,1,12,2
56,7466,12,2,0,1,9,1,0,1,12,2
3,7467,79,1,2,1,42,1,5,1,79,1
15,7468,59,1,1,1,12,1,10,1,59,1
54,7469,27,2,1,1,26,1,1,1,27,2
5,7470,64,1,2,1,32,1,9,1,64,1
2,7471,62,1,2,1,5,1,4,1,62,1
52,7472,46,2,1,1,17,1,2,1,46,2
52,7472,46,2,1,1,17,1,2,1,46,2
49,7473,42,2,1,1,1,1,2,1,42,2
16,7474,109,5,0,1,23,1,0,1,109,5
5,7475,41,2,1,1,32,1,6,1,41,2
3,7476,54,1,1,1,45,1,1,1,54,1
117,7477,74,1,3,1,74,2,2,1,63,1
3,7478,62,1,2,1,32,1,7,1,62,1
47,7479,51,1,0,1,24,1,0,1,51,1
74,7480,37,2,1,1,37,1,1,1,35,2
9,7481,63,1,1,1,23,1,5,1,63,1
94,7482,75,1,1,1,42,1,0,1,75,1
5,7483,30,2,1,1,30,1,1,1,23,2
128,7484,71,1,2,1,0,1,8,1,71,1
128,7484,71,1,2,1,0,1,8,1,71,1
5,7485,59,1,1,1,27,1,5,1,59,1
4,7486,77,1,1,1,36,1,1,1,77,1
95,7487,73,1,1,1,46,1,0,1,73,1
20,7488,34,2,0,1,34,1,0,1,14,2
1,7489,37,2,1,1,31,1,0,1,37,2
5,7490,65,1,2,1,19,1,17,1,65,1
2,7491,50,2,1,1,7,1,2,1,50,2
77,7492,30,2,0,1,16,1,0,1,30,2
20,7493,68,1,1,1,65,2,0,1,68,1
28,7494,80,1,1,1,80,2,1,1,45,2
23,7495,52,1,1,1,39,1,4,1,52,1
9,7496,72,1,1,1,44,1,2,1,72,1
9,7496,72,1,1,1,44,1,2,1,72,1
3,7497,66,1,1,1,66,2,0,1,60,1
5,7498,44,2,1,1,40,1,1,1,44,2
9,7499,47,2,1,1,41,1,0,1,47,2
3,7500,101,5,1,1,49,1,0,1,101,5
9,7501,44,2,1,1,39,1,0,1,44,2
30,7502,36,2,1,1,21,1,0,1,36,2
30,7502,36,2,1,1,21,1,0,1,36,2
30,7502,36,2,1,1,21,1,0,1,36,2
30,7502,36,2,1,1,21,1,0,1,36,2
1,7503,37,2,1,1,37,1,1,1,27,2
15,7504,34,2,1,1,29,1,1,1,34,2
5,7505,49,2,1,1,28,1,1,1,49,2
3,7506,88,1,1,1,65,2,0,1,88,1
2,7507,33,2,0,1,16,1,0,1,33,2
9,7508,61,1,1,1,47,1,0,1,61,1
2,7509,25,2,1,1,23,1,0,1,25,2
3,7510,78,1,1,1,78,2,0,1,40,2
51,7511,32,2,1,1,6,1,0,1,32,2
85,7512,85,1,2,1,17,1,1,1,85,1
92,7513,47,2,1,1,26,1,0,1,47,2
46,7514,182,3,6,1,43,1,13,1,182,3
5,7515,63,1,1,1,52,2,1,1,63,1
5,7515,63,1,1,1,52,2,1,1,63,1
27,7516,41,2,1,1,41,1,0,1,40,2
12,7517,24,2,1,1,7,1,0,1,24,2
20,7518,66,1,1,1,56,2,0,1,66,1
5,7519,65,1,1,1,43,1,0,1,65,1
5,7520,56,1,1,1,41,1,1,1,56,1
4,7521,40,2,1,1,40,1,0,1,19,2
22,7522,47,2,0,1,25,1,0,1,47,2
1,7523,29,2,1,1,29,1,0,1,12,2
65,7524,48,2,1,1,34,1,1,1,48,2
1,7525,48,2,1,1,35,1,1,1,48,2
47,7526,98,1,2,1,7,1,8,1,98,1
20,7527,45,2,1,1,45,1,0,1,22,2
5,7528,52,1,1,1,45,1,2,1,52,1
2,7529,38,2,1,1,13,1,0,1,38,2
16,7530,222,4,12,1,1,1,28,1,222,4
28,7531,44,2,1,1,37,1,0,1,44,2
4,7532,51,1,1,1,45,1,0,1,51,1
1,7533,136,5,1,1,34,1,1,1,136,5
1,7534,42,2,1,1,42,1,0,1,13,2
11,7535,42,2,1,1,42,1,0,1,39,2
4,7536,46,2,1,1,41,1,1,1,46,2
16,7537,82,1,2,1,21,1,4,1,82,1
3,7538,69,1,1,1,47,1,0,1,69,1
150,7539,94,1,2,1,24,1,1,1,94,1
4,7540,44,2,1,1,44,1,0,1,37,2
1,7541,29,2,2,1,29,1,3,1,17,2
146,7542,29,2,1,1,29,1,0,1,29,2
16,7543,146,5,3,1,35,1,5,1,146,5
89,7544,32,2,1,1,29,1,0,1,32,2
5,7545,45,2,1,1,38,1,1,1,45,2
1,7546,17,2,1,1,17,1,1,1,17,2
2,7547,23,2,0,1,23,1,0,1,10,2
15,7548,35,2,1,1,28,1,6,1,35,2
50,7549,33,2,1,1,23,1,1,1,33,2
3,7550,73,1,1,1,73,2,0,1,40,2
46,7551,192,3,4,1,107,5,4,1,192,3
5,7552,95,1,3,1,13,1,25,1,95,1
5,7552,95,1,3,1,13,1,25,1,95,1
5,7552,95,1,3,1,13,1,25,1,95,1
5,7552,95,1,3,1,13,1,25,1,95,1
20,7553,52,1,1,1,24,1,5,1,52,1
7,7554,69,1,2,1,69,2,1,1,50,2
7,7554,69,1,2,1,69,2,1,1,50,2
7,7554,69,1,2,1,69,2,1,1,50,2
69,7555,57,1,1,1,15,1,2,1,57,1
69,7555,57,1,1,1,15,1,2,1,57,1
2,7556,125,5,4,1,2,1,9,1,125,5
65,7557,39,2,1,1,39,1,1,1,37,2
5,7558,62,1,2,1,22,1,13,1,62,1
20,7559,63,1,1,1,40,1,3,1,63,1
20,7560,33,2,0,1,33,1,1,1,31,2
5,7561,60,1,2,1,27,1,14,1,60,1
23,7562,45,2,1,1,44,1,4,1,45,2
20,7563,38,2,0,1,33,1,1,1,38,2
5,7564,52,1,1,1,20,1,9,1,52,1
3,7565,63,1,1,1,36,1,4,1,63,1
20,7566,30,2,0,1,30,1,1,1,30,2
15,7567,52,1,1,1,11,1,12,1,52,1
20,7568,29,2,0,1,29,1,1,1,28,2
1,7569,40,2,1,1,40,1,0,1,23,2
2,7570,25,2,1,1,10,1,1,1,25,2
5,7571,48,2,1,1,17,1,11,1,48,2
2,7572,67,1,2,1,9,1,5,1,67,1
5,7573,60,1,2,1,34,1,7,1,60,1
15,7574,27,2,1,1,25,1,3,1,27,2
5,7575,59,1,1,1,20,1,6,1,59,1
15,7576,40,2,1,1,11,1,11,1,40,2
15,7576,40,2,1,1,11,1,11,1,40,2
15,7576,40,2,1,1,11,1,11,1,40,2
9,7577,36,2,1,1,36,1,1,1,25,2
6,7578,35,2,1,1,26,1,3,1,35,2
145,7579,23,2,1,1,23,1,7,1,20,2
47,7580,58,1,0,1,28,1,0,1,58,1
6,7581,32,2,0,1,32,1,1,1,31,2
3,7582,70,1,1,1,38,1,4,1,70,1
2,7583,29,2,1,1,8,1,2,1,29,2
1,7584,33,2,0,1,33,1,0,1,7,2
20,7585,36,2,0,1,27,1,2,1,36,2
29,7586,166,3,6,1,15,1,3,1,166,3
139,7587,39,2,2,1,18,1,1,1,39,2
1,7588,41,2,1,1,30,1,1,1,41,2
136,7589,52,1,1,1,10,1,0,1,52,1
31,7590,31,2,1,1,23,1,2,1,31,2
4,7591,30,2,1,1,30,1,1,1,28,2
5,7592,58,1,1,1,37,1,3,1,58,1
10,7593,93,1,2,1,0,1,7,1,93,1
2,7594,26,2,0,1,15,1,1,1,26,2
2,7595,15,2,0,1,15,1,0,1,12,2
23,7596,47,2,1,1,47,1,0,1,23,2
5,7597,61,1,1,1,18,1,6,1,61,1
5,7597,61,1,1,1,18,1,6,1,61,1
5,7598,150,3,4,1,9,1,25,1,150,3
7,7599,163,3,5,1,163,3,5,1,157,3
32,7600,36,2,0,1,33,1,0,1,36,2
5,7601,23,2,1,1,16,1,3,1,23,2
5,7601,23,2,1,1,16,1,3,1,23,2
23,7602,46,2,1,1,46,1,0,1,23,2
5,7603,63,1,1,1,23,1,16,1,63,1
5,7603,63,1,1,1,23,1,16,1,63,1
5,7603,63,1,1,1,23,1,16,1,63,1
5,7603,63,1,1,1,23,1,16,1,63,1
5,7603,63,1,1,1,23,1,16,1,63,1
2,7604,19,2,0,1,11,1,1,1,19,2
69,7605,65,1,2,1,10,1,7,1,65,1
47,7606,162,3,1,1,25,1,0,1,162,3
85,7607,69,1,2,1,27,1,0,1,69,1
1,7608,32,2,1,1,32,1,0,1,25,2
95,7609,34,2,1,1,34,1,0,1,30,2
23,7610,59,1,1,1,59,2,0,1,23,2
23,7610,59,1,1,1,59,2,0,1,23,2
6,7611,31,2,0,1,29,1,2,1,31,2
23,7612,46,2,1,1,46,1,0,1,24,2
39,7613,93,1,1,1,44,1,7,1,93,1
30,7614,54,1,1,1,34,1,0,1,54,1
30,7615,57,1,1,1,50,1,0,1,57,1
8,7616,35,2,1,1,22,1,3,1,35,2
46,7617,168,3,1,1,67,2,1,1,168,3
75,7618,28,2,0,1,20,1,0,1,28,2
26,7619,51,1,1,1,22,1,0,1,51,1
71,7620,151,3,1,1,26,1,2,1,151,3
23,7621,41,2,1,1,41,1,0,1,30,2
20,7622,54,1,1,1,38,1,3,1,54,1
40,7623,55,1,2,1,23,1,1,1,55,1
34,7624,44,2,0,1,24,1,1,1,44,2
11,7625,36,2,1,1,36,1,0,1,16,2
3,7626,48,2,1,1,48,1,0,1,48,2
69,7627,74,1,1,1,45,1,1,1,74,1
5,7628,69,1,2,1,35,1,4,1,69,1
5,7628,69,1,2,1,35,1,4,1,69,1
22,7629,94,1,1,1,18,1,1,1,94,1
22,7629,94,1,1,1,18,1,1,1,94,1
30,7630,34,2,1,1,31,1,3,1,34,2
15,7631,31,2,0,1,31,1,2,1,12,2
15,7631,31,2,0,1,31,1,2,1,12,2
15,7631,31,2,0,1,31,1,2,1,12,2
23,7632,43,2,1,1,41,1,1,1,43,2
16,7633,198,3,1,1,34,1,0,1,198,3
4,7634,85,1,1,1,41,1,2,1,85,1
45,7635,126,5,3,1,2,1,11,1,126,5
54,7636,32,2,1,1,32,1,0,1,20,2
85,7637,68,1,2,1,21,1,0,1,68,1
83,7638,15,2,1,1,15,1,0,1,15,2
47,7639,43,2,1,1,28,1,0,1,43,2
65,7640,54,1,1,1,31,1,2,1,54,1
58,7641,52,1,1,1,41,1,0,1,52,1
5,7642,50,2,1,1,29,1,9,1,50,2
5,7642,50,2,1,1,29,1,9,1,50,2
5,7642,50,2,1,1,29,1,9,1,50,2
2,7643,159,3,6,1,1,1,16,1,159,3
5,7644,116,5,3,1,11,1,31,1,116,5
78,7645,53,1,2,1,16,1,1,1,53,1
23,7646,38,2,1,1,38,1,0,1,18,2
7,7647,62,1,1,1,42,1,0,1,62,1
23,7648,56,1,1,1,56,2,1,1,30,2
5,7649,97,1,3,1,6,1,34,1,97,1
5,7650,52,1,1,1,35,1,6,1,52,1
5,7650,52,1,1,1,35,1,6,1,52,1
5,7650,52,1,1,1,35,1,6,1,52,1
5,7650,52,1,1,1,35,1,6,1,52,1
5,7650,52,1,1,1,35,1,6,1,52,1
87,7651,38,2,1,1,14,1,1,1,38,2
20,7652,51,1,1,1,43,1,2,1,51,1
25,7653,65,1,2,1,22,1,1,1,65,1
7,7654,149,5,3,1,149,5,3,1,132,5
7,7654,149,5,3,1,149,5,3,1,132,5
102,7655,41,2,0,1,21,1,0,1,41,2
102,7656,54,1,0,1,18,1,1,1,54,1
25,7657,94,1,2,1,35,1,1,1,94,1
3,7658,58,1,2,1,27,1,6,1,58,1
20,7659,35,2,0,1,35,1,1,1,28,2
20,7660,48,2,1,1,42,1,2,1,48,2
5,7661,48,2,1,1,15,1,11,1,48,2
5,7662,55,1,2,1,35,1,5,1,55,1
5,7663,66,1,2,1,43,1,6,1,66,1
96,7664,32,2,1,1,32,1,0,1,12,2
1,7665,41,2,1,1,31,1,2,1,41,2
102,7666,56,1,0,1,27,1,0,1,56,1
102,7666,56,1,0,1,27,1,0,1,56,1
5,7667,117,5,4,1,8,1,35,1,117,5
2,7668,18,2,0,1,18,1,0,1,14,2
15,7669,30,2,0,1,30,1,1,1,25,2
15,7669,30,2,0,1,30,1,1,1,25,2
15,7669,30,2,0,1,30,1,1,1,25,2
5,7670,71,1,1,1,44,1,5,1,71,1
9,7671,39,2,1,1,29,1,1,1,39,2
20,7672,32,2,1,1,32,1,3,1,32,2
16,7673,296,4,3,1,161,3,1,1,296,4
1,7674,30,2,1,1,30,1,0,1,12,2
20,7675,38,2,1,1,38,1,1,1,25,2
5,7676,79,1,2,1,9,1,20,1,79,1
15,7677,29,2,0,1,29,1,1,1,28,2
2,7678,13,2,0,1,11,1,0,1,13,2
7,7679,158,3,4,1,157,3,1,1,158,3
73,7680,51,1,1,1,19,1,3,1,51,1
9,7681,50,2,1,1,19,1,5,1,50,2
5,7682,52,1,1,1,44,1,4,1,52,1
31,7683,41,2,1,1,27,1,2,1,41,2
5,7684,35,2,1,1,32,1,4,1,35,2
